SMILES,RDL_score,QED,STEP,TERMINATED
CC(N)/C=C/C(=O)N(C(=O)c1cc2ccccc2[nH]1)[C@@H](CC(C(=O)O)c1cccc(/C=C/C=O)c1)C(=O)C(F)(F)F,0.24, 0.2332077577719409),28573,TRUE
C[C@H]1COC(=O)C1CNC1CCNC(=O)N1C(C)(N)/C=C/C(=O)Oc1nc2ccccc2c2ccccc12,0.24, 0.24728799210420938),28580,TRUE
CC(C)CC(=O)N[C@@H](C=O)COC(=O)/C=C/C(C)(N)c1nc2c(On3nnc4ccccc43)cccc2c2ccccc12,0.24, 0.10228788733733436),28594,TRUE
CC(/C=C/C(=O)Oc1nc2c(-c3ccc4[nH]cnc4c3)cccc2c2ccccc12)NC(=O)c1cccs1,0.24, 0.15381816703231452),28608,TRUE
Cc1c(-c2ccc3c(OC(=O)C(=O)[C@H](C)N)nc4c(Sc5nncn5-c5ccccc5)cccc4c3c2)ccc2cccnc12,0.24, 0.12282394834674154),28622,TRUE
CC(/C=C/C=O)N(C(=O)CC[C@H](NCC=O)C(=O)C(F)(F)F)C(=O)c1ccc(-c2cc([C@@H]3C[C@H]4CCCC[C@@H]4[C@@H](C)O3)ccn2)o1,0.24, 0.2309390726059239),28629,TRUE
[H]c1cc(NC2CN(C(=O)C(=O)[C@H](C)N)CCO2)c(Cl)cc1[N+](=O)[O-],0.24, 0.45249690682202676),28636,TRUE
Cc1oc(=O)oc1CNC(C)/C=C/C(=O)Nc1ccc(N)c(C[C@H](C[C@@H](C)O)C(=O)Oc2nc3ccccc3c3ccccc23)c1,0.24, 0.06387419172524021),28643,TRUE
CC(C)C[C@@H](C(=O)NC(C)/C=C/C(=O)O[C@H]1CC(N[C@H](C=O)CCCCN)OC1c1cscn1)C(=O)[C@@H](N)[C@@H](C)O,0.24, 0.053629199366885746),28650,TRUE
CC(O)C(C)NC(C)(/C=C/C(=O)Oc1nc2ccccc2c2ccccc12)NC(=O)c1[nH]c2ccc(F)cc2c1OCC(N)=O,0.24, 0.06480305015548216),28657,TRUE
CCC(=O)N(C1CC1)C(CC(=O)O)Cc1ccc2c(c1)c(OC(=O)/C=C/C(C)(N)NC(C)=O)nc1ccccc12,0.24, 0.14313984992452478),28664,TRUE
NC(/C=C/C(=O)Oc1cccc2[nH]c(C=O)cc12)Cc1ccccc1Sc1nncn1-c1ccccc1,0.24, 0.127544371689044),28671,TRUE
CC1CCN(C(=O)C(=O)[C@H](C)N)C(C2(N)CC2)C1,0.24, 0.6939259719958106),28678,TRUE
[H]N(C(=O)C(=O)[C@H](C)N)C(=O)[C@H](C)CC(=O)[C@@H](N)C(C)C,0.24, 0.5204636006363743),28685,TRUE
CC(N)(/C=C/C=O)c1cc(Sc2nc(-c3ccco3)c(C#N)c(=O)[nH]2)c2[nH]c(-c3cccc([N+](=O)[O-])c3)nc2c1,0.24, 0.0811652067046816),28692,TRUE
CC[C@@H](C(=O)Nc1cccc(Nc2ccccc2Cl)c1)N(C(=O)/C=C/C(C)N)C(=O)[C@@H](N)[C@@H](C)O,0.24, 0.3138277260934825),28699,TRUE
CSc1scc(C)c1CC(N)/C=C/C(=O)N[C@H](C=O)[C@H](O)Cc1cc(Sc2ncccn2)on1,0.24, 0.1411602270447957),28706,TRUE
[H]Cc1csc(C[C@H](N)C(=O)C(=O)Oc2nc3ccccc3c3ccccc23)n1,0.24, 0.31887381182999597),28713,TRUE
CC(=O)Nc1c[nH]c2cccc(-c3c(B(O)O)cc(C(C)(N)/C=C/C(=O)Oc4nc5ccccc5c5ccccc45)cc3[N+](=O)[O-])c12,0.24, 0.04046870692524589),28727,TRUE
CC(C)[C@H](N)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](CC1CCCCC1)C(=O)C=O,0.24, 0.4074951474340134),28734,TRUE
CCCCNC(C)(/C=C/C=O)c1cc(C(=O)/C=C(\O)C(=O)O)ccc1/C=C/C(=O)O[C@H]1CO[C@H]2OCC[C@@H]12,0.24, 0.08725089136250513),28741,TRUE
CC(/C=C/C(=O)Oc1nc2ccccc2c2ccccc12)(NCc1cccc(Cl)c1)C1CC2CCCCC2CN1,0.24, 0.14363511585494693),28755,TRUE
NCC(=O)N(c1c(O)cccc1C[C@H](N)C(=O)C=O)C1CC(CCCC(=O)O)C(c2nnc3n2CCNC3)C1,0.24, 0.17604929624897606),28762,TRUE
C[C@@H](O)[C@H](Nc1ccc(C(C)(N)/C=C/C=O)cc1)C(=O)[C@H](C=O)CC(C)(C)Oc1nc2ccccc2c2ccccc12,0.24, 0.08791041064939173),28769,TRUE
CCC(C)(C)Nc1cc(Nc2cc(Cc3noc(C)c3C(C)(N)/C=C/C=O)nnc2C)cc(NC(C)=O)c1N,0.24, 0.13390263263641433),28776,TRUE
[H]Nc1ccc(CN[C@@H](C)C(=O)C=O)cc1,0.24, 0.41818468531792197),28783,TRUE
C[C@H](N)C(=O)C(=O)N[C@H]([C@@H](O)C[C@@H](C)C=O)C(C)(C)Oc1nc2cc(Nc3ccc(-c4ccccc4)cc3)ccc2c2ccccc12,0.24, 0.0709269810834375),28804,TRUE
C[C@@H](C=O)N([C@H](C=O)CO)C(C)(/C=C/C(=O)OC(C=O)c1ccc(Cl)cc1)NC(=O)c1ccc(OP(=O)(O)O)o1,0.24, 0.07481000888227612),28811,TRUE
[H]N[C@@H](Cc1cc(O)c2c(=O)c(-c3ccn(C)n3)coc2c1)C(=O)C(=O)Oc1ccnc2c(C)cccc12,0.24, 0.26595173313042936),28818,TRUE
NC(/C=C/C=O)(Cc1oc(C=O)cc1Sc1nncn1-c1ccccc1)Oc1nc2ccccc2c2ccccc12,0.24, 0.09901586102591524),28825,TRUE
[H]N(C(=O)C(=O)[C@@H](N)Cc1nnc2n1CCNC2)C(=O)c1cc2c(O)ccc(C3CC3c3ccc(Cl)cc3)c2[nH]1,0.24, 0.21847951485951037),28839,TRUE
CC(C)[C@@H](C=O)NC(c1cccs1)C(N)/C=C/C(=O)N(c1ccccc1[N+](=O)[O-])S(=O)(=O)C1(C)CC1,0.24, 0.18200945630875764),28846,TRUE
Cc1c(-c2ncc(Br)cc2OC(C)(N)/C=C/C=O)c(N[C@H](C(=O)C[C@@H](C)C=O)C(C)C)cc2c(O)ccnc12,0.24, 0.14732532137057663),28853,TRUE
CCC1C2CCCCC2CCN1c1cccc2c(C(C)(N)/C=C/C=O)c(N3CC[C@H]4CCCC[C@@H]4C3)ccc12,0.24, 0.31068715091987564),28860,TRUE
CC(C)CC(=O)Nc1cc(-c2nc3cc[nH]cc-3n2)c(-c2ccn(C)c2)c2c1nc(OC(=O)C(=O)[C@H](C)N)c1ccccc12,0.24, 0.12583313707183758),28867,TRUE
CC(N)(/C=C/C(=O)N(C(=O)c1cc2ccccc2[nH]1)[C@H]1c2ccccc2C[C@H]1O)NS(=O)(=O)c1ccc(N)cc1,0.24, 0.13150915122674656),28874,TRUE
C[C@H]1O[C@@H](c2ccc(C(C)(/C=C/C=O)NC(=O)c3nc4ccccc4[nH]3)c(-c3cccnn3)c2)[C@@H](O)[C@@H](O)[C@@H]1O,0.24, 0.17264607339150087),28881,TRUE
NC(/C=C/C=O)(Cc1nnc2n1CCNC2)Oc1nc2ccccc2c2c(O[C@H]3CO[C@H]4OCC[C@@H]34)cccc12,0.24, 0.1476846544769023),28888,TRUE
CC(/C=C/C=O)NCc1cccc(Cl)c1Cn1cc2c(c1Oc1nc3ccccc3c3ccccc13)C(=O)C=CC2=O,0.24, 0.1173701463948223),28895,TRUE
CC(C)C[C@H](N)C(=O)N[C@@H](C)C(=O)C(=O)NC1CCC(c2ccc([SH](=O)=O)nc2)CC1,0.24, 0.3173076032535533),28909,TRUE
Cc1nc2cc(CC(N)(/C=C/C=O)Oc3nc4c(-c5ccc(O)c(Cl)c5Cl)cccc4c4ccccc34)ccc2n1C,0.24, 0.08671041112142519),28930,TRUE
[H]OC(=O)C(=O)[C@@H](N)CC1CCCCC1,0.24, 0.6600967149765157),28937,TRUE
CC(N)(/C=C/C(=O)N[C@@H](CCC=O)C(=O)C(F)(F)F)c1cc(CC[C@H](N)C(=O)O)c2c(c1)OCO2,0.24, 0.24163241738257968),28951,TRUE
N[C@@H](Cc1cc(O)c2c(=O)c(O)c(C(C=O)NC3CCCC3Oc3ccccc3)oc2c1)C(=O)C=O,0.24, 0.2401550857376863),28958,TRUE
CNC(=O)/C=C/C(C)(N)NCn1nnc2c(O[C@H]3CO[C@H]4OCC[C@@H]34)ccc(C[C@H](N)[C@@H](C)O)c21,0.24, 0.21315942672280527),28965,TRUE
Cc1oc(=O)oc1CN(C[C@@H](O)[C@@H](N)Cn1nnc2c(N[C@H](C=O)C(C)C)cccc21)C(C)/C=C/C=O,0.24, 0.20893588847725764),28972,TRUE
C[C@H](NC(=O)C(=O)[C@@H](N)CC1CC(OC(C)(C)C(N)=O)C1)C(=O)N1C[C@H]2CC(c3cccnn3)C[C@H]2C1,0.24, 0.3737174465880962),28986,TRUE
CC[C@@H](C)[C@@H](C=O)Nc1ccc(C(C)(c2ccc(C(C)=O)o2)C(Oc2nc3ccccc3c3ccccc23)C2CCC2CC(N)/C=C/C=O)cc1,0.24, 0.045891763399437444),29000,TRUE
C=C[C@@H]1C[C@H]1Nc1c(Cl)ccc(/C=C/C(=O)N(C(=O)[C@@H](N)C(C)C)C(C)/C=C/C(=O)N[C@@H](CCC(=O)O)C(=O)C(F)(F)F)c1F,0.24, 0.1237518647009549),29014,TRUE
N[C@@H](C[C@@H]1C[C@@H]2CCCC[C@@H]2CN1)C(=O)C(=O)Oc1nc2cc(-c3coc4cc(O)cc(O)c4c3=O)ccc2c2ccccc12,0.24, 0.11810868444595986),29021,TRUE
C[C@H](NCc1ccc(Cl)cc1)C(=O)C=O,0.24, 0.6115630289945463),29028,TRUE
CSc1cc(C)c(C[C@H](NCC(C)C)C(=O)C(=O)Oc2nc3ccccc3c3ccccc23)s1,0.24, 0.13760443453692336),29035,TRUE
CC(/C=C/C(=O)Oc1nc2ccccc2c2ccccc12)(NC(=O)c1nc2ccccc2[nH]1)c1cccc2cc[nH]c12,0.24, 0.1232122299905757),29042,TRUE
CC(N)(/C=C/C(=O)Oc1nc2ccccc2c2cc(-c3oc4cc(O)cc(O)c4c(=O)c3O)ccc12)Nc1ccc(-c2ccccc2)cc1,0.24, 0.05146006319591756),29049,TRUE
N[C@@H](Cc1nnc(S)n1-c1ccccc1)C(=O)C(=O)O,0.24, 0.5313886737208431),29077,TRUE
CC(N)(/C=C/C(=O)Oc1nc2ccccc2c2ccccc12)c1oc2c(NC3CCCCC3)c(O)cc(O)c2c(=O)c1O,0.24, 0.055200068318997896),29084,TRUE
N[C@H](C(=O)C=O)C(Nc1ccc(-c2cccc(NS(=O)(=O)C3CC3)c2)cc1)c1cccc(/C=C/C=O)c1,0.24, 0.18926199297189125),29091,TRUE
N[C@@H](Cc1c(-c2cc(O)c(O)c(O)c2)ccc2c1[nH]nn2)C(=O)C=O,0.24, 0.25229567061107827),29098,TRUE
CCC(NC1C[C@H]2CCCC[C@@H]2CN1C(=O)C(=O)[C@H](C)N)N[C@@H](CC(C)C)B(O)O,0.24, 0.19750722546435498),29105,TRUE
CC(/C=C/C(=O)Oc1nc2cccc(-c3ccccc3[N+](=O)[O-])c2c2ccccc12)NC(=O)C(=O)[C@H](C)N,0.24, 0.09009325993177636),29112,TRUE
Cn1nc(C[C@@H](C=O)NC(=O)c2ccc(Cl)o2)c(-c2ccc(-c3cccc(Cl)c3)cc2N)c1C[C@H](N)C(=O)C=O,0.24, 0.1376420890351887),29119,TRUE
C#CC[C@H](N)C(=O)NC(C)/C=C/C(=O)Oc1nc2ccccc2c2cc(-c3ccc4[nH]c(-c5cccnn5)nc4c3)ccc12,0.24, 0.10133289727101825),29126,TRUE
CSc1scc(C)c1-c1nnn(CC(N)/C=C/C(=O)N[C@H](C=O)C(C)C)c1-c1c(C)noc1C,0.24, 0.24468698852331558),29133,TRUE
N[C@@H](Cc1nc2ccccc2c2cccc(Sc3ccc(-c4ccc([N+](=O)[O-])cc4)cc3)c12)C(=O)C=O,0.24, 0.09339735452123682),29140,TRUE
CNC(=O)[C@@H](N)Cc1ccc(-c2ccc(N(C(=O)/C=C/C(C)(N)Oc3nc4ccccc4c4ccccc34)c3ccccc3)cc2)cc1,0.24, 0.0880582788149969),29147,TRUE
N[C@@H](CN1CCCNC1=O)C(=O)C(=O)Oc1nc2cc(Oc3coc4cc(O)cc(O)c4c3=O)cc(-n3ccnn3)c2c2ccccc12,0.24, 0.10554413235526815),29154,TRUE
CC(=O)Nc1cnnn1-c1cc(NC(=O)/C=C/C(Cc2ccccc2)NCc2csc(N)n2)ccc1Cl,0.24, 0.22582498139499585),29161,TRUE
NC(/C=C/C(=O)Oc1nc2ccccc2c2cc(-c3cccc([N+](=O)[O-])c3)ccc12)Cc1ccc(F)cc1Cl,0.24, 0.07986821577213192),29175,TRUE
CC(C)COC1CCNC(=O)N1c1cc2[nH]c(C=O)cc2cc1-c1cn(C)cc1CNC(C)/C=C/C=O,0.24, 0.26817185999676846),29182,TRUE
Cc1noc(C)c1-c1ccc(Nc2ccc(Cl)cc2)c2c1c(OC1N[C@H]1CC(N)/C=C/C=O)nc1ccccc12,0.24, 0.0851353626859111),29189,TRUE
Nc1ccc(NC(OC(=O)C(=O)[C@@H](N)C[C@@H]2CCCN2)[C@@H](N)C=O)cc1,0.24, 0.12312818159874513),29196,TRUE
[H]Oc1cccc2c(OC(=O)C(=O)[C@H](C)NC(=O)[C@H](N)CO)nc3c(O[C@H](C)[C@H](N)C=O)cccc3c12,0.24, 0.10603189562354133),29203,TRUE
CC[C@@H](C=O)Nc1cccc2c1nc(Oc1cc(C=O)sc1C(C)(N)/C=C/C=O)c1ccc([C@H](N)C=O)cc12,0.24, 0.1320910701111053),29210,TRUE
Cc1onc(C(=O)NC(C)(/C=C/C=O)N[C@H](C(=O)O)C(C)c2cccc(C#N)c2)c1N1CCCC1Nc1ccccn1,0.24, 0.14259483857137392),29217,TRUE
[H]c1ccc(N[C@H](C(=O)NC)C(C)(C)C)c2c(OC(=O)C(=O)[C@H](C)N)nc3ccccc3c12,0.24, 0.3083391315123277),29224,TRUE
C[C@@H]1C[C@H]2CCCC[C@@H]2CN1C(C(N)=O)[C@@H](C=O)Nc1ncc(Oc2cccc(C(C)(N)/C=C/C=O)n2)cc1Cl,0.24, 0.2723593371978302),29231,TRUE
Cc1csc(C(CC=O)[C@H](NC(C)(N)/C=C/C(=O)Nc2cc(Cl)cc(Cl)c2)C(=O)CF)n1,0.24, 0.24530578303882863),29238,TRUE
Cc1c(C(c2ccc(/C=C/C(=O)N[C@H](C=O)C(C)C)cc2)[C@H](N)C(=O)C=O)ccc2cccnc12,0.24, 0.2663775054701596),29245,TRUE
Nc1ccc(C[C@H](N)C(=O)C(=O)Nc2ccccc2[C@H]2NC[C@@H]3CCC(c4ccc(/C=C/C=O)cc4)[C@H]23)cc1,0.24, 0.14554112672942904),29252,TRUE
CC(N)(/C=C/C=O)Oc1nc2c(-c3ccccc3)cc(-c3c(F)cc(F)cc3F)cc2c2cc(C(F)(F)F)ccc12,0.24, 0.07446552109375709),29259,TRUE
CC(C)(C)c1c(F)ccc(C(c2cc(O)c(O)c(O)c2)[C@H](N)C(=O)C=O)c1-c1occc1C(F)F,0.24, 0.21445704654833067),29266,TRUE
N[C@@H](CC1CCCCC1)C(=O)C(=O)N[C@H]1c2ccccc2C[C@H]1O,0.24, 0.7155177453523062),29273,TRUE
C[C@@H](C=O)NC(c1cc([N+](=O)[O-])cc(B(O)O)c1C[C@H](N)C(=O)c1nc(-c2cccc(Cl)c2Cl)cs1)[C@H](N)C(=O)C=O,0.24, 0.0412893098035756),29280,TRUE
CC(C)C(C(=O)N([C@@H](C)C=O)C(C)(/C=C/C=O)NC(=O)c1ccc2ccccc2n1)c1cc([C@H](N)C=O)ccc1N(C)C,0.24, 0.17616564389701603),29287,TRUE
CC(NC(C(C)C)[C@H](C(=O)[C@@H](N)[C@@H](C)O)C(=O)N(Cc1ccc([N+](=O)[O-])cc1)C(C)/C=C/C=O)C(=O)C(F)(F)F,0.24, 0.09350424544727959),29294,TRUE
CC(=O)c1ccc(C(C)[C@@H](C=O)Nc2cccc3c2nc(OC(C)(N)/C=C/C=O)c2ccc(C(C)(C)C)cc23)o1,0.24, 0.08144854876395684),29301,TRUE
[H]Nc1cc(Cl)cc([C@H]2NC[C@H]3CCCC[C@H]3C2C(F)(F)F)c1C[C@H](N)C(=O)C=O,0.24, 0.3776065569843698),29308,TRUE
CC(C)C[C@@H](N)C(=O)N1C[C@H]2CCCC[C@@H]2C[C@H]1N[C@@H](C)[C@@H](O)[C@H](O)[C@H](C)NC(=O)/C=C/C(C)(N)N[C@H](C=O)C(C)C,0.24, 0.08250256373154868),29322,TRUE
CC(C)(C[C@H](NC(=O)/C=C/C(C)(Nc1cccs1)n1ccc2ncnc-2c1)B(O)O)O[C@H]1CO[C@H]2OCC[C@@H]12,0.24, 0.20719205762472406),29329,TRUE
CC(C)[C@H](NC1CNCCN1C(=O)C(=O)[C@@H](N)Cc1ccc(C=O)s1)C(=O)N[C@@H](CCC(N)=O)C(=O)C(F)(F)F,0.24, 0.1369459310919342),29343,TRUE
[H]C(=O)C(=O)[C@@H](N)Cc1ccc(Br)cc1,0.24, 0.6474913953585798),29357,TRUE
CCCCN(Cc1cccc(Cl)c1)C(C)(/C=C/C=O)Oc1nc2c(NCCC)cccc2c2ccccc12,0.24, 0.0821893326332218),29364,TRUE
C[C@H]1COC(=O)C1CC1OC(=O)C([C@H]2NC[C@H]3[C@@H]2C3(C)C)[C@H]1C[C@H](N)C(=O)C=O,0.24, 0.3457784395136927),29378,TRUE
CSC(C)(/C=C/C(=O)NC1CCCCC1)NCc1ccc(Cl)c(CC(N)C(=O)C(F)(F)F)c1,0.24, 0.32156912622364997),29385,TRUE
[H]N(c1ccc(C[H])c(C[C@H](N)C(=O)C=O)c1C)[C@@H](C)C=O,0.24, 0.5712461020164392),29399,TRUE
C[C@@H](O)[C@H](NC(N)(/C=C/C=O)Cn1[nH]c(=O)c2ccccc2c1=O)C(=O)[C@H](C=O)CC(C)(C)N1CC[C@H]2CCCC[C@@H]2C1,0.24, 0.11610472894274387),29406,TRUE
C[C@@H](C=O)NC(C)(/C=C/C(=O)NC(C=O)CCC(=O)O)c1oc2c(-c3ccccc3)c(O)cc(O)c2c(=O)c1O,0.24, 0.1417286741914433),29413,TRUE
Cc1ccc(CC(NC(C)/C=C/C(=O)N[C@H](C(=O)O)C(C)c2cccc3[nH]ccc23)c2cc(N[C@H](C=O)[C@@H](C)O)ccn2)cc1,0.24, 0.08522714398843408),29420,TRUE
[H]C[C@@H](O)C(NC(C)[C@@H](C=O)NC(=O)/C=C/C(C)(N)Oc1ccnc2c(C)cccc12)C(=O)C(C)=O,0.24, 0.14722630636984077),29427,TRUE
NC(/C=C/C=O)(Cc1ccc2c(c1)OCO2)NC(=O)Nc1cc(Nc2cc(Cl)cc(Cl)c2)c([N+](=O)[O-])cc1Cl,0.24, 0.07976374032718771),29434,TRUE
CC(=O)[C@@H](N)Cc1cccc(N=Cc2nc(Cc3ccc4c(c3)OCO4)oc2OC(=O)/C=C/C(C)N)c1,0.24, 0.2409619351451386),29441,TRUE
C[C@H](NC(C)(/C=C/C(=O)Nc1ccccc1)NCc1csc(Oc2nc3ccccc3c3ccccc23)n1)[C@@H](C)O,0.24, 0.08812327041161631),29448,TRUE
CC(C)(NC(C)(/C=C/C=O)C1CCCC1)Oc1nc2ccccc2c2c(-c3ccc(C=O)cc3F)cccc12,0.24, 0.10682571895190433),29455,TRUE
C[C@@H](C=O)N(C(=O)C(=O)[C@@H](N)Cc1ccc(/C=C/C=O)cc1)C(=O)c1cc2cc(F)ccc2[nH]1,0.24, 0.2842804935979674),29462,TRUE
Cc1cc(OC(C)(N)/C=C/C=O)ccc1Oc1nc2cc(C[C@H](N)CCC=O)ccc2c2c(C(F)(F)F)cccc12,0.24, 0.09672233312950769),29469,TRUE
N=C(N)c1ccc(Nc2cc(C[C@H](N)C(=O)C=O)cc(-c3ccc4[nH]cnc4c3)c2Br)cc1,0.24, 0.10675280470183528),29476,TRUE
CCCC[C@@H](C=O)NC(C)OC(=O)/C=C/C(N)(Cn1[nH]c(=O)c2cc(Oc3cccnc3)ccc2c1=O)c1ccccc1F,0.24, 0.0846350454430639),29483,TRUE
C[C@@H](C(=O)C=O)N(C(=O)N1CCNCC1Oc1cncc(Cl)c1)c1ccc(C(=O)CF)o1,0.24, 0.35523739179678954),29490,TRUE
[H]c1c(Br)ccc(C[C@H](N)C(=O)C=O)c1[H],0.24, 0.6474913953585798),29497,TRUE
C[C@H](N)C(=O)C(=O)NC1(C[C@H](N)/C=C/C=O)CCC(C=O)CC1c1cccc2cc[nH]c12,0.24, 0.26481201710007946),29504,TRUE
C[C@H](NC(=O)C(N)c1ccccc1)C(=O)C(=O)Nc1ccc([N+](=O)[O-])c(C(=O)O)c1Cl,0.24, 0.2667540183614356),29511,TRUE
CC(c1ccc(Cl)cc1)[C@@H](C=O)N(Cc1cccc(C#N)c1CC(N)C(=O)C(F)(F)F)C(C)(N)/C=C/C=O,0.24, 0.23413715470570937),29518,TRUE
Cc1ccc(-c2cccc(Cl)c2Cl)c(C(Oc2cccc3[nH]c(C=O)cc23)[C@H](N)C(=O)C(=O)N2C[C@H]3[C@@H](C2)C3(C)C)c1,0.24, 0.17912157285602556),29525,TRUE
C[C@H](N)/C=C/C(=O)N(C(=O)CCc1nnc2n1CCNC2)C(C)(/C=C/C=O)C1CC(c2cncs2)C1,0.24, 0.36362352693205247),29532,TRUE
CCCC[C@H](N)C(=O)N[C@@H](C)C(=O)C(=O)Oc1nc2cccc(-c3ccccc3[N+](=O)[O-])c2c2ccccc12,0.24, 0.10050041206654393),29539,TRUE
[H]C(c1cc2occ(O)c(=O)c2c(O)c1C=O)[C@H](N)C(=O)C(=O)NC1CCCC1,0.24, 0.41128169865769293),29546,TRUE
C[C@H](NCc1cn(Cc2cccc([N+](=O)[O-])c2)cc1On1nnc2ccc(-c3ccc(Cl)cc3)cc21)C(=O)C=O,0.24, 0.10754445129159185),29553,TRUE
N[C@@H](Cc1nc(C=Nc2cccc(-c3nc4ccc(-n5[nH]c(=O)c6ccccc6c5=O)cc4c4ccccc34)c2)c(O)o1)C(=O)C=O,0.24, 0.09670850866193893),29560,TRUE
C[C@@H](N)C(C(=O)N(c1ccccc1)C(C)(/C=C/C=O)O[C@H]1CO[C@H]2OCC[C@@H]12)n1[nH]c(=O)c2ccccc2c1=O,0.24, 0.23412715013963176),29567,TRUE
NC(/C=C/C(=O)Nc1ccc(-c2ccc(Oc3nc4ccccc4c4ccccc34)cc2)cc1)Cc1ccc(Cl)cc1,0.24, 0.14209739947948768),29574,TRUE
CC[C@@H](C=O)N(C(=O)Oc1nc2c(N3C[C@H]4CCC[C@H]4C3)cccc2c2ccccc12)C(C)(/C=C/C(=O)O[Na])NCC=O,0.24, 0.11515787077834895),29581,TRUE
CCc1c(Cl)cccc1CN[C@@H](C)C(=O)C(=O)N[C@H](C=O)CCC=O,0.24, 0.45827073342465674),29588,TRUE
Cc1noc(N(C(=O)/C=C/c2cc(CC=O)c3c(c2-c2ccc(/C=C(\N)C=O)o2)OCO3)C(=O)C(=O)[C@H](C)N)c1[N+](=O)[O-],0.24, 0.1054901639785099),29595,TRUE
[H]c1ccc(C)cc1C(N[C@H](C(=O)C[C@@H](C)C(=O)N[C@H](C=O)CCCCN)C(C)C)[C@H](N)C(=O)C=O,0.24, 0.14420195268626787),29602,TRUE
CNC(=O)/C=C/C(C)(N)N[C@H](C(=O)OC(C)C)C(Nc1ccccn1)C(C=O)N[C@@H](C)C[C@H](O)[C@H](C)N,0.24, 0.06348032013996951),29609,TRUE
CCC1(NC)[C@H]2[C@@H](CN1C(c1ccc(Cc3ccc(/C=C/C=O)cc3)nn1)C(N)(/C=C/C=O)C1CC1)C2(C)C,0.24, 0.31659680417871583),29616,TRUE
C[C@H](N)C(=O)C(=O)Oc1nc2c(-c3ccc4cc[nH]c4c3)ccc(-n3cc4c(c3)C(=O)C=CC4=O)c2c2ccccc12,0.24, 0.1721465015988576),29623,TRUE
CCCCc1ccc2c(OC(=O)/C=C/C(C)(N)c3c(C)noc3C)nc3ccc(-c4cscn4)cc3c2c1,0.24, 0.134730766378725),29630,TRUE
CC(C)C(=O)N(C(=O)c1cccs1)C(C)(/C=C/C=O)[C@@H]1C(Oc2nc3ccccc3c3ccccc23)[C@H]1N,0.24, 0.19670470099382173),29644,TRUE
[H]c1cccc(C[C@H](N)C(=O)C=O)c1,0.24, 0.5320470866249444),29651,TRUE
CC(N)/C=C/C(=O)N[C@@H](C)C(=O)c1nc(Oc2nc3ccccc3c3cc(-c4cccs4)ccc23)cs1,0.24, 0.14627262474389294),29658,TRUE
N[C@@H](Cc1cccc(Oc2nc3cc([C@H](N)C=O)ccc3c3ccc(-c4ccccc4O)cc23)c1)C(=O)C=O,0.24, 0.14766411701744642),29665,TRUE
CC(CNC(=O)/C=C/C(C)(N)OC(C)(C)C)N[C@H](C(=O)C(F)(F)F)C(CC(N)=O)Oc1nc2ccccc2c2ccccc12,0.24, 0.12857150436616321),29672,TRUE
C[C@H](N)C(=O)c1ncc(Nc2ccccc2-c2c(C[C@H](N)C(=O)C=O)ccc(F)c2N[C@H](C=O)[C@@H](C)O)s1,0.24, 0.12241388216243512),29679,TRUE
N[C@@H](Cc1cc(O)c(O)c(O)c1)C(=O)C=O,0.24, 0.30946290498045514),29686,TRUE
[H]C1[C@@H](C)O[C@H](CN[C@@H](C)C(=O)C=O)[C@H]2CCCC[C@H]12,0.24, 0.6084713551819491),29693,TRUE
C[C@H](N)C(=O)C(=O)Oc1nc2ccc(CC(=O)Oc3cccc4[nH]c(C(=O)N5CCNCC5)cc34)cc2c2ccccc12,0.24, 0.11415897455806255),29700,TRUE
[H]C([C@@H]1CCCN1)[C@H](N)C(=O)C=O,0.24, 0.4287884119602661),29714,TRUE
N[C@@H](C[C@@H]1C[C@H]2C(c3nnc4n3CC(c3cccc5[nH]ccc35)NC4)CCC(Sc3ncccn3)[C@@H]2CN1)C(=O)C=O,0.24, 0.13762990196434333),29721,TRUE
CC(C)(C)[C@H](N)C(=O)N(c1oc2cc(O)cc(O)c2c(=O)c1O)[C@@H](Cc1cccc2ccccc12)C(=O)C=O,0.24, 0.20605292592970795),29728,TRUE
N[C@@H](Cn1nnc2cccc(-c3c(C4CC5CCCCC5CN4)cc4c(c3CCCC(=O)O)OCO4)c21)C(=O)C=O,0.24, 0.24787937371163507),29735,TRUE
C[C@H](N)C(=O)C(=O)Oc1nc2c(-c3oc4cc(O)cc(O)c4c(=O)c3O)ccc(N[C@@H](CCC(N)=O)C(=O)C(F)(F)F)c2c2ccccc12,0.24, 0.07043155808723692),29749,TRUE
CC(N)/C=C/C(=O)NC(C)(C)CCc1c([C@H](C=O)C(C)Cc2cc(=O)c3c(O)cc(O)cc3o2)cc(O)c(Cl)c1Cl,0.24, 0.14878258271760367),29756,TRUE
N[C@@H](Cc1ccc(Nc2ccccc2)c([N+](=O)[O-])c1)C(=O)C=O,0.24, 0.34933274991485347),29763,TRUE
C[C@H](N)C(=O)C(=O)Nc1cc(-c2cccc3[nH]c(C=O)cc23)cc(C(CC=O)(Oc2ccccc2)c2ccc(Br)cc2)n1,0.24, 0.12662851716251317),29770,TRUE
C[C@@H](O)[C@@H](C=O)NC(=O)/C=C/C(C)(N)c1ccc(Oc2nc3ccccc3c3ccccc23)cc1OP(=O)(O)O,0.24, 0.08267195912263918),29777,TRUE
